ANNEE;NOMENCLATURE;CLE;STATUT;REALISE TOTAL;FONCTION;FONCTION_PARENT;CODE_AXE_ANALYTIQUE_PROFONDEUR_1;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_1;CODE_AXE_ANALYTIQUE_PROFONDEUR_2;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_2;CODE_AXE_ANALYTIQUE_PROFONDEUR_3;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_3;CODE_AXE_ANALYTIQUE_PROFONDEUR_4;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_4;CODE_AXE_ANALYTIQUE_PROFONDEUR_5;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_5
2022.0;M14;DRF/11.0/6238.;CA;1920;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;LABEL.; Label;;;;;;
2022.0;M14;DRF/11.0/6238.;CA;270,5;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6238.;CA;630;20.0;20.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6238.;CA;634,6;20.0;20.0;0115.; PROTOCOLE;Repas.; travail Repas de travail;;;;;;
2022.0;M14;DRF/11.0/6238.;CA;1782,08;20.0;20.0;0115.; PROTOCOLE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6238.;CA;628,32;20.0;20.0;0118.; ARCHIVES;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6238.;CA;2446,02;22.0;22.0;0119.; COMMUNICATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6238.;CA;1151,04;284.0;284.0;0121.; Développement durable;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6238.;CA;137,2;311.0;311.0;0108.; ECOLE MUSIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6238.;CA;575,7;311.0;311.0;0110.; EVENEMENTIEL;MANIFESTATIONS.; Manifestations ;;;;;;
2022.0;M14;DRF/11.0/6238.;CA;5229,36;311.0;311.0;0110.; EVENEMENTIEL;VICTOR.; HUGO Victor Hugo ;;;;;;
2022.0;M14;DRF/11.0/6238.;CA;40;313.0;313.0;0104.; MEDIATHEQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6241.;CA;873,6;23.0;23.0;0115.; PROTOCOLE;Huckeswagen.; Huckeswagen;;;;;;
2022.0;M14;DRF/11.0/6241.;CA;-1524;510.0;510.0;LOGISTIQUE.; LOGISTIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6241.;CA;670,97;511.0;511.0;01061.; POLE CADRE DE VIE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6241.;CA;434,4;847.0;847.0;01061.; POLE CADRE DE VIE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6247.;CA;377;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6247.;CA;-430,3;325.0;325.0;0112.; JEUNESSE;JPINS.; Centre Jeunes Pins;;;;;;
2022.0;M14;DRF/11.0/6247.;CA;-700,05;331.0;331.0;0112.; JEUNESSE;CLSH.; Néant CLSH;;;;;;
2022.0;M14;DRF/11.0/6247.;CA;215,15;331.0;331.0;0112.; JEUNESSE;JPINS.; Centre Jeunes Pins;;;;;;
2022.0;M14;DRF/11.0/6247.;CA;10000;331.0;331.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6247.;CA;-568;338.0;338.0;0112.; JEUNESSE;POLITIQUE.; DE LA VILLE Politique de la Ville;;;;;;
2022.0;M14;DRF/11.0/6247.;CA;8985,6;80.0;80.0;01062.; LOGISTIQUE ;MARCHE.; KEOLIS Marché transport Keolis;;;;;;
2022.0;M14;DRF/11.0/6247.;CA;288,2;81.0;81.0;0102.; EDUCATION;PR.; MIJO Primaire Saint Michel Saint Joseph;;;;;;
2022.0;M14;DRF/11.0/6247.;CA;144,1;81.0;81.0;0102.; EDUCATION;PRFOY.; Primaire Notre dame de Foy;;;;;;
2022.0;M14;DRF/11.0/6247.;CA;254,1;81.0;81.0;0102.; EDUCATION;PRMACE.; Primaire Jean Macé;;;;;;
2022.0;M14;DRF/11.0/6247.;CA;288,2;81.0;81.0;0102.; EDUCATION;PRMOUL.; Primaire Jean Moulin;;;;;;
2022.0;M14;DRF/11.0/6247.;CA;288,2;81.0;81.0;0102.; EDUCATION;PRROMBLY.; Primaire Rombly;;;;;;
2022.0;M14;DRF/11.0/6247.;CA;55679,2;81.0;81.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6248.;CA;105,3;80.0;80.0;01062.; LOGISTIQUE ;PL.; Poids Lourds;;;;;;
2022.0;M14;DRF/11.0/6251.;CA;263,7;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6251.;CA;537,01;20.0;20.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6251.;CA;4400,61;20.0;20.0;0107.; DRH VILLE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6251.;CA;35;20.0;20.0;0118.; ARCHIVES;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6251.;CA;125;11.0;11.0;0117.; POLICE MUNICIPALE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6251.;CA;159,1;314.0;314.0;0114.; MUSEE QUENTOVIC;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6251.;CA;901,5;338.0;338.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6251.;CA;1046,4;80.0;80.0;01062.; LOGISTIQUE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6261.;CA;23840,68;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;AE.; Accueil / Etat civil;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;333,34;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;AE.; Accueil / Etat civil;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;170,38;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;PASSEPORT.; Passeport;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;200,11;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;318,05;20.0;20.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;256,08;20.0;20.0;0103.; BATIMENTS COMMUNAUX;ARCHIVES.; EGLISE Archives sous sol Eglise;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;2471,92;20.0;20.0;0103.; BATIMENTS COMMUNAUX;LOC.; J FERRY Local Jules Ferry;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;291,02;20.0;20.0;0103.; BATIMENTS COMMUNAUX;LOC.; PERMANENCE Local permanence 13 rue P.Trouée;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;488,88;20.0;20.0;0103.; BATIMENTS COMMUNAUX;LOC.; RES BRETAGNE Local résidence Bretagne ;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;269,11;20.0;20.0;0103.; BATIMENTS COMMUNAUX;LOC.; RES PLEIN CIEL Local Résidence Plein Ciel;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;286;20.0;20.0;0103.; BATIMENTS COMMUNAUX;LOC.; RES YVELINES  LOC résidence Yvelines  rue P.Trouée;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;535,92;20.0;20.0;0103.; BATIMENTS COMMUNAUX;LOC.; SYNDICAT Local syndicat;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;556,08;20.0;20.0;0103.; BATIMENTS COMMUNAUX;LOC.; ZAC Local ZAC  - 59 allée Appolinaire ;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;50980,95;20.0;20.0;0103.; BATIMENTS COMMUNAUX;MAIRIE.; Mairie;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;803,22;20.0;20.0;0103.; BATIMENTS COMMUNAUX;MAIRIE.; ANN Mairie Annexe;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;620,93;20.0;20.0;0103.; BATIMENTS COMMUNAUX;PAD.; Point d'accès au droit;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;808,34;20.0;20.0;0103.; BATIMENTS COMMUNAUX;PYRAMIDE.; Maison quartier la Pyramide ;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;232,8;20.0;20.0;0103.; BATIMENTS COMMUNAUX;SALLE.; DELATTRE Salle l'Abbé DELATTRE;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;2432,38;20.0;20.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;46,56;20.0;20.0;0108.; ECOLE MUSIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;290,15;20.0;20.0;0120.; INFORMATIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;267,84;24.0;24.0;0103.; BATIMENTS COMMUNAUX;ASS.; MODELISME Association Club de Modélisme ;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;314,06;24.0;24.0;0103.; BATIMENTS COMMUNAUX;CATHOLIQUE.; Secours catholique ;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;314,72;24.0;24.0;0103.; BATIMENTS COMMUNAUX;SALLE.; MUSCULATION Salle musculation ancien ACM;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;142,86;26.0;26.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;AE.; Accueil / Etat civil;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;73,02;26.0;26.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;PASSEPORT.; Passeport;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;3470,77;11.0;11.0;0117.; POLICE MUNICIPALE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;616,65;211.0;211.0;0102.; EDUCATION;MT.; JMOUL Maternelle Jean Moulin;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;1007,85;211.0;211.0;0102.; EDUCATION;MT.; MOUET Maternelle les mouettes;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;532,88;211.0;211.0;0102.; EDUCATION;MT.; ROMBLY Maternelle Rombly;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;2232,07;212.0;212.0;0102.; EDUCATION;PRMACE.; Primaire Jean Macé;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;1656,97;212.0;212.0;0102.; EDUCATION;PRMOUL.; Primaire Jean Moulin;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;1564,51;212.0;212.0;0102.; EDUCATION;PRROMBLY.; Primaire Rombly;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;591,28;281.0;281.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;209,04;281.0;281.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;808,21;283.0;283.0;0103.; BATIMENTS COMMUNAUX;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;813,6;284.0;284.0;0121.; Développement durable;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;378,24;311.0;311.0;0108.; ECOLE MUSIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;1443,17;313.0;313.0;0104.; MEDIATHEQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;968,83;314.0;314.0;0113.; MUSEE DE LA MARINE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;944,75;314.0;314.0;0114.; MUSEE QUENTOVIC;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;267,74;321.0;321.0;0116.; SPORT;SALLE.; CAR Salle des carrières ;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;256,08;321.0;321.0;0116.; SPORT;SALLE.; FLESSEL Salle Laura FLESSEL;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;2345,1;321.0;321.0;0116.; SPORT;SALLE.; OYATS Salle des Oyats;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;417,96;322.0;322.0;0116.; SPORT;TER.; SYNT Terrain synthétique M.Guervile ;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;3578,33;325.0;325.0;0103.; BATIMENTS COMMUNAUX;CORDERIE.; La Corderie ;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;693;325.0;325.0;0103.; BATIMENTS COMMUNAUX;MBC.; Maison de baie de canche ;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;669,34;325.0;325.0;0112.; JEUNESSE;JPINS.; Centre Jeunes Pins;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;279,36;325.0;325.0;0116.; SPORT;BOULODROME.; Boulodrome pétanque;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;72;325.0;325.0;0116.; SPORT;CNC.; NEANT - Centre Nautique ;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;279;325.0;325.0;01161.; CNC;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;153,3;331.0;331.0;0112.; JEUNESSE;JPINS.; Centre Jeunes Pins;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;89,75;338.0;338.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;829,35;4214.0;4214.0;0112.; JEUNESSE;PACIFIC.; PACIFIC;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;424,76;4221.0;4221.0;0112.; JEUNESSE;ACM.; Accueil Collectif de Mineur ;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;242,71;512.0;512.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6262.;CA;122,64;845.0;845.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/627.;CA;3610,97;20.0;20.0;0111.; FINANCES;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/627.;CA;51,59;281.0;281.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/627.;CA;67,76;325.0;325.0;CNC.; CNC;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/627.;CA;7,42;325.0;325.0;01161.; CNC;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/627.;CA;18,53;331.0;331.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6281.;CA;6773,01;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;MAIRIE.; Mairie;;;;;;
2022.0;M14;DRF/11.0/6281.;CA;350;31.0;31.0;0111.; FINANCES;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6283.;CA;47244,1;20.0;20.0;0102.; EDUCATION;NET.; Nettoyage Bats Scolaires ;;;;;;
2022.0;M14;DRF/11.0/6283.;CA;2916;322.0;322.0;0116.; SPORT;VEST.; BERG Vestiaires les Bergeries;;;;;;
2022.0;M14;DRF/11.0/6284.;CA;88,8;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;AE.; Accueil / Etat civil;;;;;;
2022.0;M14;DRF/11.0/6288.;CA;2412,44;1.0;1.0;0111.; FINANCES;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6288.;CA;165;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;MAIRIE.; Mairie;;;;;;
2022.0;M14;DRF/11.0/6288.;CA;1666,47;20.0;20.0;0111.; FINANCES;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6288.;CA;212,9;511.0;511.0;01061.; POLE CADRE DE VIE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6288.;CA;842,55;80.0;80.0;01062.; LOGISTIQUE ;VL.; Véhicules Légers ;;;;;;
2022.0;M14;DRF/11.0/63512.;CA;69473;20.0;20.0;0103.; BATIMENTS COMMUNAUX;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/63512.;CA;2506;325.0;325.0;01161.; CNC;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/63513.;CA;6963;20.0;20.0;0103.; BATIMENTS COMMUNAUX;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6355.;CA;13,76;20.0;20.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6355.;CA;13,76;511.0;511.0;01061.; POLE CADRE DE VIE ;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/6355.;CA;380;80.0;80.0;01062.; LOGISTIQUE ;PL.; Poids Lourds;;;;;;
2022.0;M14;DRF/11.0/6355.;CA;2227,25;80.0;80.0;01062.; LOGISTIQUE ;VL.; Véhicules Légers ;;;;;;
2022.0;M14;DRF/11.0/637.;CA;242,51;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;SACEM.; Redevances Sacem ;;;;;;
2022.0;M14;DRF/11.0/637.;CA;221,85;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;SPRE.; Redevances spre;;;;;;
2022.0;M14;DRF/11.0/637.;CA;241,86;20.0;20.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/637.;CA;528;11.0;11.0;0117.; POLICE MUNICIPALE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/637.;CA;1089,57;311.0;311.0;0110.; EVENEMENTIEL;SACEM.; Redevances Sacem ;;;;;;
2022.0;M14;DRF/11.0/637.;CA;270,54;311.0;311.0;0110.; EVENEMENTIEL;SPECTACLES.; Spectacles Evènementiel ;;;;;;
2022.0;M14;DRF/11.0/637.;CA;528;325.0;325.0;01161.; CNC;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/11.0/637.;CA;611,72;4214.0;4214.0;0112.; JEUNESSE;PACIFIC.; PACIFIC;;;;;;
2022.0;M14;DRF/11.0/637.;CA;95,09;4238.0;4238.0;0115.; PROTOCOLE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6218.;CA;223,4;1.0;1.0;HCA.; Hors compte analytique;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6218.;CA;4016,6;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;AE.; Accueil / Etat civil;;;;;;
2022.0;M14;DRF/12.0/6218.;CA;15446,59;20.0;20.0;0107.; DRH VILLE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6218.;CA;960,62;20.0;20.0;102.;102;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;4,74;1.0;1.0;HCA.; Hors compte analytique;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;732,8;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;AE.; Accueil / Etat civil;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;405,26;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;JURIDIQUE.; Juridique ;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;392,29;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;SECRETARIAT-GENERAL.; Secrétariat Général;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;1541,5;20.0;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;513,47;20.0;20.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;382,44;20.0;20.0;0103.; BATIMENTS COMMUNAUX;CORDERIE.; La Corderie ;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;970,9;20.0;20.0;0103.; BATIMENTS COMMUNAUX;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;377,49;20.0;20.0;0106.; CTM;Accueil-CTM.; Accueil CTM;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;424,56;20.0;20.0;0106.; CTM;MAGASIN.; Magasin CTM;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;312,12;20.0;20.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;1042,52;20.0;20.0;0107.; DRH VILLE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;189,01;20.0;20.0;0111.; FINANCES;MP.; Marchés Publics ;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;273,24;20.0;20.0;0111.; FINANCES;SERVICE-SUBV.; Service Subvention;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;1063,39;20.0;20.0;0111.; FINANCES;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;177,94;20.0;20.0;0120.; INFORMATIQUE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;85,47;20.0;20.0;0124.; URBANISME;DOMAINE-PUBLIC.; Domaine public ;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;85,47;20.0;20.0;0124.; URBANISME;MARCHE.; Marché;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;106,82;20.0;20.0;0124.; URBANISME;PROJETEUR.; Projeteur ;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;635,63;20.0;20.0;0124.; URBANISME;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;105,08;20.0;20.0;0501.; CAMPING;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;23,24;21.0;21.0;0102.; EDUCATION;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;24,69;21.0;21.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;6,55;21.0;21.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;558,6;22.0;22.0;0106.; CTM;LETTRAGE.; Service Lettrage;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;125,54;23.0;23.0;0106.; CTM;ELECTRICITE.; Service Électricité ;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;722,65;23.0;23.0;0106.; CTM;SERVICE-FESTIVITES.; Services Festivités ;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;590,54;23.0;23.0;0115.; PROTOCOLE;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;409,52;25.0;25.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;231,96;28.0;28.0;0106.; CTM;CORDERIE.; La Corderie ;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;337,85;28.0;28.0;0106.; CTM;COUVERTURE.; Service Couverture;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;743,51;28.0;28.0;0106.; CTM;ELECTRICITE.; Service Électricité ;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;730,08;28.0;28.0;0106.; CTM;MACONNERIE/PEINTURE.; Service Maçonnerie / peinture;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;714,96;28.0;28.0;0106.; CTM;MENUISERIE.; Service Menuiserie;;;;;;
2022.0;M14;DRF/12.0/6331.;CA;418,09;28.0;28.0;0106.; CTM;HCV.; Hors compte ventilation;;;;;;
